PLAN_ID,PLAN_NAME,MER,DISC,PACKAGE,LEN,ROLLUP1,ASP,STARTDATE,ENDDATE
425,Promo - Select - Monthly - (30% off/mo for 12 mos),10.493,Discount,Select,Annual,Select Discount Monthly,N,01/07/18 00:00,12/12/99 00:00
426,Introductory - Select Family Friendly - 12mo w/1mo Savings - wActv,13.49,Full Price,Select,Annual,Other,Y,05/01/15 00:00,30/06/15 00:00
427,Promo - Select - 6mo - 42.00 - ($7.00/mo),7.0,Discount,Select,Semi Annual,6 for 42,N,01/10/18 00:00,12/12/99 00:00
428,Sponsored - OEM Trial - Select - 12mo - 116.55,0.0,Full Price,Select,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
429,Promo - Select Family Friendly - 12mo w/3mo Free (3FOR1) - 1X,10.4925,Discount,Select,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
430,Mostly Music - 36mo,9.99,Full Price,Mostly Music,Three Year,Mostly Music Three Year,Y,05/01/15 00:00,30/06/15 00:00
431,Promo - All Access - 12mo - Select Price,14.99,Full Price,All Access,Annual,All Access Annual,Y,05/01/15 00:00,30/06/15 00:00
432,Fleet - All Access - 1mo - wActv,18.990000000000002,Full Price,All Access,Monthly,All Access Monthly,TBD,05/01/15 00:00,30/06/15 00:00
433,Mostly Music - 1mo - wActv|Veteran 25% Off,8.24,Discount,Mostly Music,Monthly,Mostly Music Discount Monthly,N,01/01/19 00:00,30/07/19 00:00
434,Introductory - All Access Family Friendly - 24mo w/2mo Savings - wActv,17.990000000000002,Full Price,All Access,Two Year,All Access 2 Year,Y,05/01/15 00:00,30/06/15 00:00
435,Promo - Traffic - 4mo for 19.95 (4FOR20) - 1X,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
436,Promo - Select - 12mo w/1mo Free (Legacy Pricing) - wActv,14.99,Full Price,Select,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
437,Traffic - 12mo w/1mo Free,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
438,Select - 12mo - wActv|Veteran 25% Off,11.99,Discount,Select,Annual,Select Annual - 25% Off,Y,01/01/19 00:00,30/07/19 00:00
439,Sirius XM ALL ACCESS - 12mo - wActv,18.990000000000002,Full Price,All Access,Annual,All Access Annual,Y,05/01/15 00:00,30/06/15 00:00
440,Fleet - All Access - 1mo - wActv - 12.49,12.49,Full Price,All Access,Monthly,All Access Monthly,N,01/09/16 00:00,30/06/17 00:00
441,Promo - All Access Upgrade for Select Price - 6mo,14.99,Discount,All Access,Semi Annual,All Access Discount Semi,N,01/11/17 00:00,12/12/99 00:00
442,Sponsored - OEM Trial - All Access - 6mo - 72.45,0.0,Full Price,All Access,Semi Annual,All Access Semi,N,05/01/15 00:00,30/06/15 00:00
443,Mostly Music - 12mo,9.99,Full Price,Mostly Music,Annual,Mostly Music Annual,Y,05/01/15 00:00,30/06/15 00:00
444,Promo - Select - Annual - (40% off for 12 mos),9.59,Discount,Select,Annual,Select Discount Annual,Y,01/10/18 00:00,12/12/99 00:00
445,Select - Life - 699.00 - wActv,6.66,TBD,Select,Lifetime,Select Lifetime,Y,05/01/15 00:00,30/06/15 00:00
446,Promo - Select - 6mo - 29.94 - (4.99FOR6) - (PC) - 1X,4.99,Discount,Select,Semi Annual,6 for 30,N,01/12/16 00:00,12/12/99 00:00
447,Promo - All Access - 12mo - 99.00 - (OAC),8.25,Discount,All Access,Annual,All Access Discount Annual $99,Y,01/03/18 00:00,12/12/99 00:00
448,Long Term Plan - Select - 5 yrs (WBOVCORP),2.483333333,Discount,Select,Five Year,Select Discount 5 year,Y,01/12/17 00:00,12/12/99 00:00
449,Travel-Link + Traffic Plus - 1mo - wActv,0.0,Data,Data,Monthly,Data,N,01/04/18 00:00,12/12/99 00:00
450,Courtesy - All Access Family Friendly - 3mo - 1X,18.990000000000002,Full Price,All Access,Quarterly,All Access Quarterly,N,01/01/14 00:00,30/11/17 00:00
451,Courtesy - News-Sports-Talk - 6mo - 1X,9.99,Full Price,Other,Semi Annual,Other,TBD,05/01/15 00:00,30/06/15 00:00
452,Traffic - 36mo w/5mo Free,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
453,Marine Inland - 12mo w/1mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
454,Select - 1mo - wActv|Promo 25% Off for 12mos,11.99,Discount,Select,Monthly,Select Monthly - 25% off,N,01/06/19 00:00,12/12/99 00:00
455,Promo - Select - 5mo - 24.99,4.998,Discount,Select,Quarterly,Select Discount Quarterly,N,01/10/17 00:00,12/12/99 00:00
456,Promo - Select - 1mo - ($8 Off for 12mos),7.99,Discount,Select,Monthly,Select Discount Monthly ($8 Off for 12mos),N,01/07/17 00:00,12/12/99 00:00
457,All Access - 1mo - wActv|Promo $8 Off for 12mosAA,12.99,Discount,All Access,Monthly,All Access Discount Monthly ($8 off for 12mos),N,01/01/19 00:00,12/12/99 00:00
458,Introductory - All Access - 24mo w/2mo Savings - wActv,18.990000000000002,Full Price,All Access,Two Year,All Access 2 Year,Y,05/01/15 00:00,30/06/15 00:00
459,Promo - Select - 6mo - 24.99SelfPay,4.165,Discount,Select,Semi Annual,6 for 25,N,05/01/15 00:00,30/06/15 00:00
460,All Access Family Friendly - 3mo - wActv,17.990000000000002,Full Price,All Access,Quarterly,All Access Quarterly,TBD,05/01/15 00:00,30/06/15 00:00
461,Annual Service - 1 Yr Term Billed Annually,14.99,Full Price,Select,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
462,Introductory - Travel-Link + Traffic - 24mo w/2mo Savings - wActv,0.0,Data,Other,Two Year,Data,Y,01/01/14 00:00,12/12/99 00:00
463,Promo - Select - 5mo - 19.99 - (5for20),4.0,Discount,Select,5 Months,5 for 20,N,05/01/15 00:00,30/06/15 00:00
464,Promo - Select Plus SXIR - 5mo - 24.99 - (5FOR25) - (OAC) - 1X,5.0,Discount,Select,Quarterly,5 for 25,N,01/11/17 00:00,12/12/99 00:00
465,Courtesy - All Access Family Friendly - 6mo - 1X,19.990000000000002,Full Price,All Access,Semi Annual,All Access Semi,N,01/01/14 00:00,30/11/17 00:00
466,Promo - Veteran - All Access - 3mo,14.99,Full Price,All Access,Quarterly,All Access Quarterly,N,01/12/17 00:00,12/12/99 00:00
467,Select - 1mo,14.99,Full Price,Select,Monthly,Select Monthly,N,05/01/15 00:00,30/06/15 00:00
468,Fisherman - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
469,Mirge - SiriusXM All-In-One - 12mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
470,Promo - NavTraffic + NavWeather - 6mo - (Half-off) - 1X,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
471,Mostly Music - 6mo,9.99,Full Price,Mostly Music,Semi Annual,Mostly Music Semi,TBD,05/01/15 00:00,30/06/15 00:00
472,Introductory - Travel-Link + Traffic Plus - 12mo w/1mo Savings - wActv,0.0,Data,Data,Annual,Data,Y,01/04/18 00:00,12/12/99 00:00
473,Promo - Select - 3mo (Legacy Pricing) - wActv,13.99,Full Price,Select,Quarterly,Select Quarterly,N,05/01/15 00:00,30/06/15 00:00
474,Courtesy - Select - 12mo w/1mo Savings - 1X,13.49,Full Price,Select,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
475,Courtesy - Select - 6mo - 1X,14.99,Full Price,Select,Semi Annual,Select Semi,N,01/01/14 00:00,26/04/16 00:00
476,All Access - 6mo - wActv|Veteran 25% OffA3,15.74,Discount,All Access,Semi Annual,All Access Semi - 25% Off,N,01/01/19 00:00,30/07/19 00:00
477,Traffic - 36mo - wActv,0.0,Data,Other,Three Year,Data,Y,01/01/14 00:00,12/12/99 00:00
478,Promo - Select - 6mo w/3mo Free (Half-Off),7.495,Discount,Select,Semi Annual,Select Semi,N,05/01/15 00:00,30/06/15 00:00
479,All Access - 1mo - wActv|Promo $9.99/mo AA for 12mos,9.99,Discount,All Access,Monthly,All Access Discount Monthly ($10 off for 12mos),N,01/11/19 00:00,12/12/99 00:00
480,Marine Coastal - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
481,Mostly Music - 24mo,9.99,Full Price,Mostly Music,Two Year,Mostly Music Three Year,Y,05/01/15 00:00,30/06/15 00:00
482,Promo - Select - 1mo - ($6 Off for 12mos),9.99,Discount,Select,Monthly,Select Discount Monthly ($6 Off for 12mos),N,01/07/17 00:00,12/12/99 00:00
483,Promo - NavWeather - 4mo - 19.95 (4FOR20) - 1X,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
484,Select - 1mo - wActv|Promo $9.99/mo Select for 12mos,9.99,Discount,Select,Monthly,Select - 1mo - wActv|Promo $9.99/mo Select for 12mos,N,01/11/19 00:00,12/12/99 00:00
485,Fleet - Select - 12mo - wActv - 107.88,8.99,Full Price,Select,Annual,Select Annual,Y,01/11/16 00:00,12/12/99 00:00
486,Select Family Friendly - 3mo - wActv,14.99,Full Price,Select,Quarterly,Select Quarterly,TBD,05/01/15 00:00,30/06/15 00:00
487,OEM Trial - Select - 2mo - 0.00 - (Used Car),0.0,Full Price,Select,2 Months,Other,N,05/01/15 00:00,30/06/15 00:00
488,Premier Family Friendly - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
489,Promo - Select - 1mo - (NO MRF) - 0.99,0.99,Discount,Select,Monthly,1 Month/$.99,N,05/01/15 00:00,30/06/15 00:00
490,Long Term Plan - Select - 5 yrs,2.48,Discount,Select,Five Year,Select Discount 5 year,Y,01/12/17 00:00,12/12/99 00:00
491,All Access - 1mo - wActv|Promo $10 Off for 12mosAA,10.99,Discount,All Access,Monthly,All Access Discount Monthly ($10 off for 12mos),N,01/01/19 00:00,12/12/99 00:00
492,Charter - 1mo - wActv,14.99,Full Price,Select,Monthly,Other,N,05/01/15 00:00,30/06/15 00:00
493,Travel-Link - 36mo w/5mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
494,Courtesy - All Access - 6mo - 1X,17.990000000000002,Full Price,All Access,Semi Annual,All Access Semi,N,05/01/15 00:00,30/06/15 00:00
495,Promo - Select - 1mo - ($7 Off for 12mos),8.99,Discount,Select,Monthly,Select Discount Monthly ($7 Off for 12mos),N,01/07/17 00:00,12/12/99 00:00
697,Courtesy - Mostly Music - 12mo - 1X,9.99,Full Price,Mostly Music,Annual,Mostly Music Annual,Y,01/01/14 00:00,04/01/15 00:00
698,Promo - Premier - 6mo w/2mo Free (3FOR1) - 1X,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
699,Sponsored - OEM Trial - All Access - 12mo - 109.51,0.0,Full Price,All Access,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
700,Select - 3mo - wHW Actv - wETF,14.99,Full Price,Select,Quarterly,Select Quarterly,TBD,01/01/14 00:00,04/01/15 00:00
701,Promo - Select Family Friendly - 12mo w/6mo Free (Half-Off),6.995,Discount,Select,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
702,Premier - Life - 799.00,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
703,Promo - NavTraffic - 12mo - (Half-off),6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
704,A La Carte + Howard + Sports - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
705,Promo - All Access - 6mo (49.99) - (OLPT) - 1X,8.33,Discount,All Access,Semi Annual,6 for 50,N,01/11/16 00:00,30/04/17 00:00
706,Promo - Select - 36mo w/5mo Free (Legacy Pricing) - wActv,14.49,Full Price,Select,Three Year,Select 3 Year,Y,01/01/14 00:00,04/01/15 00:00
707,Promo - News-Sports-Talk - 12mo w/2mo Free (3FOR1) - 1X,10.99,Full Price,Other,Annual,Other,Y,05/01/15 00:00,30/06/15 00:00
708,Promo - Select - 6mo - 24.99 (6for25) - Semi-Annual Rollover,4.1667000000000005,Discount,Select,Semi Annual,6 for 25,N,01/01/14 00:00,04/01/15 00:00
709,Mostly Music - 1mo,9.99,Full Price,Mostly Music,Monthly,Mostly Music Monthly,TBD,01/01/14 00:00,04/01/15 00:00
710,Promo - NavTraffic + NavWeather - 12mo,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
711,Promo - Select - 12mo - 95.00,7.916666667,Discount,Select,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
712,XM - Audio+Traffic - 1 Year service,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
713,Promo - Select - 6mo - 34.00 - (+$.67 per month),5.666666667,Discount,Select,Semi Annual,Select Discount Semi,N,01/07/17 00:00,12/12/99 00:00
714,All Access - 1mo - wActv|Veteran 25% OffA1,15.74,Full Price,All Access,Monthly,All Access Monthly - 25% Off,N,31/07/19 00:00,12/12/99 00:00
715,Fixed Demo - Select - 6mo - (Used Car),0.0,TBD,Select,Semi Annual,Select Semi,TBD,01/01/14 00:00,04/01/15 00:00
716,NavTraffic + NavWeather - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
717,Marine Offshore - 6mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
718,Introductory - Marine Coastal - 12mo w/1mo Savings - wActv,6.66,Full Price,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
719,Commercial Family - 1mo - (D2B) - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
720,Introductory - All Access - 12mo w/2mo Savings - wActv,18.990000000000002,Full Price,All Access,Annual,All Access Annual,Y,01/01/14 00:00,04/01/15 00:00
721,Aviator LT - 12mo - wActv,6.66,Full Price,TBD,Annual,Other,Y,01/01/14 00:00,04/01/15 00:00
722,Voyager + Select - 24mo w/3mo Free - wActv,14.99,Full Price,Select,Two Year,Select 2 Year,Y,01/01/14 00:00,04/01/15 00:00
723,Select Family Friendly - 3mo,13.99,Full Price,Select,Quarterly,Select Quarterly,TBD,01/01/14 00:00,04/01/15 00:00
724,Mostly Music - 3mo,10.99,Full Price,Mostly Music,Quarterly,Mostly Music Quarterly,TBD,01/01/14 00:00,04/01/15 00:00
725,Select - 36mo w/5mo Free,14.99,Full Price,Select,Three Year,Select 3 Year,Y,05/01/15 00:00,30/06/15 00:00
726,Premier - Life - 799.00 - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
727,Courtesy - Traffic - 12mo w/1mo Savings - 1X,6.66,Full Price,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
728,Promo - Select - 12mo - 86.00 - (Half-Off),7.495,Discount,Select,Annual,Half off/year,Y,01/01/14 00:00,04/01/15 00:00
729,Promo - Voyager + Select - 6mo - wActv,14.99,Full Price,Select,Semi Annual,Select Semi,TBD,01/01/14 00:00,04/01/15 00:00
730,Premier Family Friendly - Life - 749.00 - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
731,Promo - NavTraffic + NavWeather - 12mo - (Half-off),6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
732,Marine Offshore - 24mo w/3mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
733,Travel-Link - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
734,Promo - All Access - 6mo (49.99) - 1X,8.3317,Discount,All Access,Semi Annual,All Access Discount Semi,N,01/01/14 00:00,04/01/15 00:00
735,Promo - Select - 12mo - 99.00 - SC,8.25,Discount,Select,Annual,1 yr/$99,Y,01/09/16 00:00,12/12/99 00:00
736,Select - 1mo - wActv|Promo $9 Off for 12mos,6.99,Discount,Select,Monthly,Select Discount Monthly ($9 Off for 12mos),N,01/01/19 00:00,12/12/99 00:00
737,Promo - Premier - 12mo w/6mo Free (Half-Off) - 1X,7.5,Discount,Select,Annual,Half off/year,Y,01/01/14 00:00,04/01/15 00:00
738,Promo - Select Family Friendly - 6mo w/2mo Free (3FOR1) - 1X,9.326666667,Discount,Select,Semi Annual,Select Semi,N,01/01/14 00:00,04/01/15 00:00
739,All Access - 1mo - wActv,18.990000000000002,Full Price,All Access,Monthly,All Access Monthly,N,01/01/14 00:00,04/01/15 00:00
740,Promo - Traffic - 5mo - 10.00 (5FOR10),6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
741,Espanol - 12mo,5.99,Full Price,Espanol,Annual,Espanol Annual,Y,01/01/14 00:00,04/01/15 00:00
742,Promo - Select - 5mo - 29.99,5.998,Discount,Select,5 Months,5 for 30,N,01/02/13 00:00,31/12/13 00:00
743,All Access - 1mo - wHW Actv - wETF,19.990000000000002,Full Price,All Access,Monthly,All Access Monthly,N,01/06/16 00:00,30/11/17 00:00
744,News-Sports-Talk - 12mo,10.99,Full Price,Other,Annual,Other,Y,01/01/14 00:00,04/01/15 00:00
745,Fixed Demo - Premier - 6mo - 0.00 - (Used Car),6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
746,Mostly Music - 1mo - wActv,9.99,Full Price,Mostly Music,Monthly,Mostly Music Monthly,N,01/01/14 00:00,04/01/15 00:00
747,Promo - Premier - 6mo w/3mo Free - (Half-Off) - 1X,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
748,Travel-Link - 24mo w/3mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
749,Introductory - Travel-Link + Traffic - 12mo w/1mo Savings - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
750,A La Carte Gold - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
751,Fleet - All Access - 12mo - wActv - 143.88,19.990000000000002,Full Price,All Access,Annual,All Access Annual,Y,01/07/17 00:00,30/11/17 00:00
752,Promo - Select - 6mo - 29.94 - (4.99FOR6) - 1X,5.0,Discount,Select,Semi Annual,6 for 30,N,01/01/14 00:00,04/01/15 00:00
753,Promo - Select - 5mo - 29.99 - (OAC) - 1X,6.0,Discount,Select,5 Months,5 for 30,N,01/01/17 00:00,12/12/99 00:00
754,Introductory - Select - 24mo w/2mo Savings - wActv,14.99,Full Price,Select,Two Year,Select 2 Year,Y,01/01/14 00:00,04/01/15 00:00
755,Promo - Select - 5mo - 29.99 - (5for30),6.0,Discount,Select,Quarterly,5 for 30,N,01/01/14 00:00,04/01/15 00:00
756,Select - 1mo - wETF (6mo50) - AMZ|Promo $8 off for 6mos - AMZ DOT-G3,7.99,Discount,Select,Monthly,Select - 1mo - wETF (6mo50) - AMZ|Promo $8 off for 6mos - AMZ DOT-G3,N,01/10/19 00:00,12/12/99 00:00
757,Promo - All Access - Annual - (50% off for 12 mos),9.99,Discount,All Access,Annual,All Access Discount Annual,Y,01/11/17 00:00,12/12/99 00:00
758,Mostly Music - 12moSelfPay,9.99,Full Price,Mostly Music,Annual,Mostly Music annual,Y,05/01/15 00:00,30/06/15 00:00
759,Promo - NavTraffic - 6mo w/1mo Free (6for25/35) - 1X,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
760,Promo - Select - 6mo - 29.94,4.99,Discount,Select,Semi Annual,6 for 30,N,01/01/14 00:00,04/01/15 00:00
761,Promo - Premier - 12mo - Free Premier,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
762,All Access Family Friendly - 24mo - wActv,18.990000000000002,Full Price,All Access,Two Year,All Access 2 Year,Y,01/01/14 00:00,04/01/15 00:00
763,Courtesy - Select Family Friendly - 36mo w/5mo Savings - 1X,13.49,Full Price,Select,Three Year,Select 3 Year,Y,01/01/14 00:00,04/01/15 00:00
764,Promo - Veteran - All Access - 12mo,14.99,Full Price,All Access,Annual,All Access Annual,Y,01/07/17 00:00,30/11/17 00:00
765,Promo - Mostly Music - 12mo w/2mo Free (3FOR1) - 1X,8.325000000000001,Discount,Mostly Music,Annual,Mostly Music Annual,Y,01/01/14 00:00,04/01/15 00:00
766,Voyager + All Access Family Friendly - 1mo - wActv,20.990000000000002,Full Price,All Access,Monthly,All Access Monthly,N,01/12/17 00:00,12/12/99 00:00
767,Promo - All Access - 6mo - 49.99 - wETF,8.33,Discount,All Access,Semi Annual,All Access Discount Semi,N,01/10/18 00:00,12/12/99 00:00
768,Promo - Premier Family Friendly - 12mo w/6mo Free (Half-Off),6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
769,Introductory - All Access - 12mo w/2mo Savings - wHW Actv - wETF,18.990000000000002,Full Price,All Access,Annual,All Access Annual,Y,05/01/15 00:00,30/06/15 00:00
770,Select - 1mo - wActv,14.99,Full Price,Select,Monthly,Select Monthly,N,01/01/14 00:00,04/01/15 00:00
771,Introductory - Select - 36mo w/3mo Savings,14.99,Full Price,Select,Three Year,Select 3 Year,Y,01/01/14 00:00,04/01/15 00:00
772,Mostly Music - 3mo - wActv,9.99,Full Price,Mostly Music,Quarterly,Mostly Music Quarterly,N,01/01/14 00:00,04/01/15 00:00
773,Select - 12mo - wActv,14.99,Full Price,Select,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
774,NavTraffic + NavWeather - 6mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
775,All Access - 12mo - wETF (6mo50) - AMZ DOT-G3,20.990000000000002,Full Price,All Access,Annual,All Access Annual AMZ DOT,Y,01/01/19 00:00,12/12/99 00:00
776,Select Family Friendly - 1mo - wActv,13.99,Full Price,Select,Monthly,Select Monthly,N,01/01/14 00:00,04/01/15 00:00
777,Video - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
778,Courtesy - Select - 1mo - 1X,14.99,Full Price,Select,Monthly,Select Monthly,N,27/04/16 00:00,12/12/99 00:00
779,Promo - News-Sports-Talk - 6mo w/2mo Free (3FOR1) - 1X,6.66,Discount,Other,Semi Annual,Other,N,01/01/14 00:00,04/01/15 00:00
780,Promo - Premier - 3mo w/2mo Free (3FOR1) - 1X,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
781,Select - 1mo - wActv|Promo $8 Off for 6mos,7.99,Discount,Select,Monthly,Select Discount Monthly ($8 Off for 6mos),N,01/01/19 00:00,12/12/99 00:00
782,Introductory - Select - 12mo w/1mo Savings - wActv,14.99,Full Price,Select,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
783,Basic - 1mo,8.49,Full Price,Basic,Monthly,Basic Monthly,TBD,01/01/14 00:00,04/01/15 00:00
784,Premier - 3mo,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
785,Courtesy - Mostly Music - 36mo - 1X,9.99,Full Price,Mostly Music,Three Year,Mostly Music Three Year,Y,01/01/14 00:00,04/01/15 00:00
786,Voyager + All Access - 12mo w/1mo Free - wActv,19.990000000000002,Full Price,All Access,Annual,All Access Annual,Y,01/01/14 00:00,30/11/17 00:00
787,Basic Plus - Special Pricing - 12mo,8.49,Full Price,Basic,Annual,Basic Annual,Y,01/01/14 00:00,04/01/15 00:00
788,Promo - Select - 3mo w/2mo Free (3FOR1) - 1X,5.0,Discount,Select,Quarterly,3 for 1,N,01/01/14 00:00,04/01/15 00:00
789,Select - 1moSelfPay,14.99,Full Price,Select,Monthly,Select Monthly,N,01/01/14 00:00,04/01/15 00:00
790,Select Family Friendly - 24mo - wActv,15.99,Full Price,Select,Two Year,Select 2 Year,Y,01/06/16 00:00,12/12/99 00:00
791,Select Lite - 1mo|Promo $5.99/mo Select for 12mos,5.99,Discount,Select Lite,Monthly,Select Lite - 1mo|Promo $5.99/mo Select for 12mos,N,01/11/19 00:00,12/12/99 00:00
792,Sponsored - OEM Trial - Select - 3mo - 9.95 - (Used Car),0.0,Full Price,Select,Quarterly,Select Quarterly,N,01/01/14 00:00,04/01/15 00:00
793,Sponsored - OEM Trial - All Access - 12mo - 135.54,0.0,Full Price,All Access,Annual,Select Annual,Y,01/01/14 00:00,04/01/15 00:00
794,Voyager + All Access Family Friendly - 6mo - wActv,20.990000000000002,Full Price,All Access,Semi Annual,All Access Semi,N,01/12/17 00:00,12/12/99 00:00
795,Select Family Friendly - 24mo w/3mo Free - wActv,13.99,Full Price,Select,Two Year,Select 2 Year,Y,01/01/14 00:00,04/01/15 00:00
796,Promo - Select - 12mo - 89.00 - (Half-Off) - 1X,7.5,Discount,Select,Annual,Half off/year,Y,05/01/15 00:00,30/06/15 00:00
797,Select - 6moSelfPay,14.99,Full Price,Select,Semi Annual,Select Semi,N,01/01/14 00:00,04/01/15 00:00
798,Marine Coastal - 12mo w/1mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
799,Courtesy - All Access Family Friendly - 24mo - 1X,20.990000000000002,Full Price,All Access,Two Year,All Access Annual,Y,01/12/17 00:00,12/12/99 00:00
800,Promo - Select - 5mo - 19.99SelfPay,3.998,Discount,Select,5 Months,5 for 20,N,01/01/14 00:00,04/01/15 00:00
801,Courtesy - Introductory - Select - 12mo w/1mo Savings (Legacy MRF),15.99,Full Price,Select,Annual,Select Annual,Y,14/02/18 00:00,12/12/99 00:00
802,Courtesy - Promo - All Access - 12mo - 119.88 (2018 MRF),9.99,Discount,All Access,Annual,All Access Discount Annual,Y,01/01/19 00:00,12/12/99 00:00
803,Courtesy - All Access - 36mo - 1X,18.990000000000002,Full Price,All Access,Three Year,All Access 3 Year,Y,01/01/14 00:00,04/01/15 00:00
804,Long Term Plan - Select - 3 yrs (WBOVCORP),2.75,Discount,Select,Three Year,Select Discount 3 year,Y,01/12/17 00:00,12/12/99 00:00
805,Lifetime Subscriber - 399.99,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
806,12 Month Service - 12 Month Term Billed Annually,6.66,TBD,TBD,TBD,Other,TBD,01/01/14 00:00,04/01/15 00:00
807,Select - 12mo - wActv|Promo Annual 50% Off,8.0,Discount,Select,Annual,Select Discount Annual,Y,01/01/19 00:00,12/12/99 00:00
808,All Access - 24mo w/3mo Free - wActv,18.990000000000002,Full Price,All Access,Two Year,All Access 2 Year,Y,01/01/14 00:00,04/01/15 00:00
809,News-Sports-Talk - 6mo - wActv,10.99,Full Price,Other,Semi Annual,Other,TBD,01/01/14 00:00,04/01/15 00:00
810,Promo - All Access - 2mo - 2.00 - (Discovery) - 1X,5.0,Discount,All Access,Monthly,Discount Trial Extension,N,31/07/19 00:00,12/12/99 00:00
811,Courtesy - Select - 24mo - 1X,14.99,Full Price,Select,Two Year,Select 2 Year,Y,01/01/14 00:00,12/12/99 00:00
812,Promo - Marine Inland - 2mo - (Half-off) - 1X,14.99,Discount,Other,Monthly,Other,N,01/01/17 00:00,12/12/99 00:00
813,Promo - All Access - 6mo (49.99) - (PC) - 1X,8.33,Discount,All Access,Semi Annual,6 for 50,N,01/05/17 00:00,30/04/17 00:00
814,Promo - Select - 6mo - 29.94 - (4.99FOR6) - Semi-Annual Rollover,5.0,Discount,Select,Semi Annual,6 for 30,N,01/01/14 00:00,04/01/15 00:00
